VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
810,809,Raju,29,1,0
811,809,Jyothi Kulkarni,42,2,0
812,809,Roopa Rao,22,2,0
813,809,Ravi Setty,28,1,0
814,810,Vijay Urs,64,1,0
815,810,Sudha Iyer,32,2,0
816,811,Usha Rao,44,2,0
817,812,Sheela,46,2,0
818,813,Muthu Naik,65,1,0
819,814,Nandini Reddy,51,2,0
820,815,Sheela,37,2,0
821,817,Girija,24,2,0
822,818,Sudha Poojari,45,2,0
823,819,Chandru Naidu,36,1,0
824,819,Manjula,46,2,0
825,819,Suresh,51,1,0
826,819,Thomas,39,1,0
827,819,Ramesh Desai,21,1,0
828,820,Harish Shetty,50,1,0
829,823,Raju Reddy,71,1,0
830,826,Manjunath Hegde,27,1,0
831,826,Girish Gowda,57,1,0
832,827,Prakash Reddy,57,1,0
833,827,Kavitha,37,2,0
834,828,Basavaraj Reddy,64,1,0
835,829,Nandini Rai,19,2,0
836,831,Shankar,66,1,0
837,831,Muthu Naik,40,1,0
838,832,Yogesh,24,1,0
839,834,Sunil,63,1,0
840,835,Ganesh Rai,53,1,0
841,837,Sunil Desai,32,1,0
842,839,Girish,75,1,0
843,841,Nandini Kulkarni,57,2,0
844,841,Roopa,26,2,0
845,843,Ashok Rai,22,1,0
846,844,Ayesha Achar,20,2,0
847,845,Sunil Poojari,46,1,0
848,846,Sarala,46,2,0
849,846,Karthik Prasad,54,1,0
850,846,Ashok,30,1,0
851,846,Jyothi,29,2,0
852,847,Kiran Naidu,46,1,0
853,848,Thomas,41,1,0
854,849,Joseph,69,1,0
855,850,Raju Achar,38,1,0
856,852,Latha Naik,55,2,0
857,853,Divya Poojari,32,2,0
858,854,Ganesh,44,1,0
859,855,Shankar,58,1,0
860,855,Priya Iyer,45,2,0
861,856,Deepa,63,2,0
862,857,Kamala,42,2,0
863,858,Vani Hegde,4,2,0
864,859,Latha Naik,56,2,0
865,859,Rekha Rao,37,2,0
866,860,Rashmi Rai,21,2,0
867,861,Girish Urs,62,1,0
868,861,Naveen Reddy,59,1,0
869,862,Usha Gowda,54,2,0
870,863,Divya,19,2,0
871,864,Sheela,51,2,0
872,867,Vinod Reddy,56,1,0
873,869,Vani,87,2,0
874,870,Shobha,67,2,0
875,871,Suresh,58,1,0
876,873,Naveen Naidu,22,1,0
877,874,Kavitha Naidu,61,2,0
878,876,Manoj,66,1,0
879,877,Suresh,27,1,0
880,877,Joseph,62,1,0
881,879,Vijay Rai,80,1,0
882,880,Latha Naidu,36,2,0
883,881,Suresh,20,1,0
884,883,Prakash Rao,10,1,0
885,884,Shobha,26,2,0
886,885,Ramesh Hegde,45,1,0
887,886,Sowmya,48,2,0
888,887,Swathi,25,2,0
889,888,Radha Poojari,38,2,0
890,889,Srinivas Prasad,88,1,0
891,890,Bhavani,41,2,0
892,890,Pallavi,12,2,0
893,891,Savitri Poojari,48,2,0
894,893,Mahesh Naik,20,1,0
895,894,Mary,47,2,0
896,895,Rohit Hegde,48,1,0
897,895,Mary Reddy,80,2,0
898,896,Karthik Prasad,46,1,0
899,897,Selvam Kulkarni,67,1,0
900,900,Deepak Shetty,36,1,0
901,903,Ganesh,43,1,0
902,904,Anitha Setty,33,2,0
903,905,Girija,10,2,0
904,906,Suresh Naidu,34,1,0
905,906,Yogesh Gowda,19,1,0
906,907,Manjula Patil,57,2,0
907,908,Rohit,30,1,0
908,909,Ramesh,18,1,0
909,910,Nirmala Kumar,42,2,0
910,912,Shankar Naik,39,1,0
911,912,Kiran,56,1,0
912,912,Basavaraj Naidu,64,1,0
913,913,Ganesh Rai,64,1,0
914,914,Iqbal,35,1,0
915,916,Fathima,59,2,0
916,917,Ashok Bhat,45,1,0
917,918,Anitha,47,2,0
918,919,Geetha Nayak,39,2,0
919,922,Raju Patil,52,1,0
920,924,Sheela,14,2,0
921,925,Harish Nayak,39,1,0
922,926,Joseph Gowda,48,1,0
923,928,Iqbal Achar,21,1,0
924,929,Shobha Shetty,53,2,0
925,930,Arjun,62,1,0
926,930,Pallavi Prasad,60,2,0
927,931,Suresh Nayak,39,1,0
928,932,Chandru Kumar,30,1,0
929,933,Kamala,34,2,0
930,934,Lakshmi Patil,49,2,0
931,935,Chaitra Desai,28,2,0
932,937,Sunil Kulkarni,27,1,0
933,937,Divya Rai,24,2,0
934,938,Mahesh,68,1,0
935,940,Roopa,43,2,0
936,941,Fathima Shetty,19,2,0
937,943,Divya Naik,61,2,0
938,944,Girija Iyer,28,2,0
939,945,Sunil Bhat,35,1,0
940,946,Anitha Kumar,76,2,0
941,948,Divya,53,2,0
942,948,Vani,36,2,0
943,949,Sowmya Rao,32,2,0
944,949,Manoj Poojari,24,1,0
945,949,Nagaraj,27,1,0
946,950,Radha Nayak,74,2,0
947,951,Prakash,45,1,0
948,953,Thomas Poojari,18,1,0
949,954,Mahesh Gowda,67,1,0
950,955,Savitri Hegde,50,2,0
951,956,Kavitha,63,2,0
952,957,Ravi Naik,9,1,0
953,958,Shobha Hegde,68,2,0
954,959,Thomas,47,1,0
955,961,Anthony,40,1,0
956,961,Sunil Rai,35,1,0
957,962,Harish Achar,17,1,0
958,963,Sudha,23,2,0
959,964,Kamala,64,2,0
960,967,Vani,76,2,0
961,969,Swathi,25,2,0
962,970,Rekha,49,2,0
963,971,Naveen Achar,49,1,0
964,972,Anthony Hegde,22,1,0
965,973,Manjula Iyer,37,2,0
966,974,Ramesh Patil,43,1,0
967,975,Pallavi,23,2,0
968,976,Girish Urs,35,1,0
969,977,Sarala Kumar,33,2,0
970,978,Jyothi,63,2,0
971,979,Girija,64,2,0
972,980,Lakshmi Patil,22,2,0
973,981,Swathi Rao,64,2,0
974,981,Ramesh Prasad,55,1,0
975,981,Manoj Iyer,39,1,0
976,981,Basavaraj Hegde,38,1,0
977,981,Roopa,57,2,0
978,982,Santosh Shetty,24,1,0
979,982,Basavaraj Urs,61,1,0
980,983,Sheela,31,2,0
981,984,Swathi Shetty,25,2,0
982,985,Sarala,35,2,0
983,986,Srinivas Achar,36,1,0
984,987,Nagaraj,23,1,0
985,987,Naveen,36,1,0
986,987,Ramesh,38,1,0
987,988,Selvam Urs,52,1,0
988,989,Ramesh Nayak,39,1,0
989,989,Savitri,72,2,0
990,990,Pallavi Prasad,60,2,0
991,991,Selvam Kulkarni,15,1,0
992,991,Manjunath Bhat,58,1,0
993,992,Swathi,35,2,0
994,993,Kamala Nayak,5,2,0
995,994,Kavitha,7,2,0
996,995,Savitri Bhat,36,2,0
997,996,Pallavi Hegde,44,2,0
998,997,Anitha Hegde,42,2,0
999,998,Ganesh Prasad,57,1,0
1000,999,Vani,26,2,0
1001,1000,Mary Reddy,27,2,0
1002,1001,Roopa Hegde,63,2,0
1003,1002,Chaitra,35,2,0
1004,1004,Imran,20,1,0
1005,1004,Deepa Rao,38,2,0
1006,1004,Manjula,24,2,0
1007,1004,Manoj,21,1,0
1008,1004,Srinivas Naidu,62,1,0
1009,1005,Anitha,30,2,0
1010,1006,Roopa Hegde,18,2,0
1011,1007,Shankar Urs,29,1,0
1012,1007,Yogesh Patil,65,1,0
1013,1008,Divya,49,2,0
1014,1009,Swathi Gowda,21,2,0
1015,1009,Vinod,62,1,0
1016,1010,Thomas Gowda,18,1,0
1017,1011,Thomas Kulkarni,25,1,0
1018,1012,Rashmi,19,2,0
1019,1013,Rashmi Shetty,46,2,0
1020,1014,Anand Shetty,22,1,0
1021,1015,Sunil,28,1,0
1022,1016,Nandini Desai,47,2,0
1023,1017,Kamala,58,2,0
1024,1019,Sunil,30,1,0
1025,1020,Sarala,91,2,0
1026,1021,Imran Reddy,19,1,0
1027,1022,Kavitha,39,2,0
1028,1022,Rashmi,39,2,0
1029,1023,Sarala Achar,32,2,0
1030,1024,Anitha,56,2,0
1031,1025,Joseph,59,1,0
1032,1026,Prakash Desai,66,1,0
1033,1027,Prema,17,2,0
1034,1029,Prakash Kulkarni,45,1,0
1035,1031,Kamala Patil,27,2,0
1036,1032,Manjunath Urs,54,1,0
1037,1033,Santosh Gowda,9,1,0
1038,1034,Chaitra Achar,5,2,0
1039,1035,Girish Urs,22,1,0
1040,1036,Radha,46,2,0
1041,1038,Rekha Patil,37,2,0
1042,1039,Sudha,20,2,0
1043,1040,Arjun,32,1,0
1044,1041,Deepak,43,1,0
1045,1042,Ashok Reddy,26,1,0
1046,1043,Anthony,47,1,0
1047,1045,Anand,44,1,0
1048,1046,Raju Nayak,64,1,0
1049,1048,Harish Iyer,65,1,0
1050,1048,Karthik Setty,46,1,0
1051,1048,Rohit Rao,43,1,0
1052,1048,Santosh Rai,49,1,0
1053,1048,Meena Shetty,59,2,0
1054,1049,Roopa Gowda,26,2,0
1055,1050,Savitri Poojari,65,2,0
1056,1050,Arjun Gowda,50,1,0
1057,1050,Arjun Naik,60,1,0
1058,1051,Geetha,61,2,0
1059,1051,Rafiq,50,1,0
1060,1051,Manjula,35,2,0
1061,1051,Girish Urs,22,1,0
1062,1051,Girish Patil,36,1,0
1063,1051,Ravi,40,1,0
1064,1052,Lakshmi Patil,31,2,0
1065,1053,Imran Hegde,39,1,0
1066,1054,Mary Setty,30,2,0
1067,1054,Basavaraj Iyer,71,1,0
1068,1055,Ganesh,32,1,0
1069,1055,Anand,54,1,0
1070,1055,Shankar Patil,23,1,0
1071,1055,Rafiq,37,1,0
1072,1056,Rohit Desai,31,1,0
1073,1057,Raju Gowda,48,1,0
1074,1057,Anand Patil,54,1,0
1075,1058,Srinivas Poojari,12,1,0
1076,1060,Sowmya Gowda,25,2,0
1077,1060,Vinod,68,1,0
1078,1060,Karthik Shetty,45,1,0
1079,1061,Priya Reddy,52,2,1
1080,1062,Fathima Gowda,27,2,0
1081,1063,Deepak Reddy,48,1,0
1082,1064,Thomas,46,1,0
1083,1065,Selvam,30,1,0
1084,1066,Kiran Shetty,40,1,0
1085,1067,Kiran Urs,26,1,0
1086,1068,Prakash,25,1,0
1087,1070,Ganesh Nayak,24,1,0
1088,1071,Anthony,53,1,0
1089,1072,Nirmala,79,2,0
1090,1073,Shobha,63,2,0
1091,1074,Karthik Rao,60,1,0
1092,1076,Deepa,41,2,0
1093,1077,Santosh Hegde,37,1,0
1094,1077,Nirmala Desai,63,2,0
1095,1077,Geetha Bhat,49,2,0
1096,1078,Joseph,66,1,0
1097,1079,Sarala Nayak,49,2,0
1098,1080,Divya,34,2,0
1099,1081,Anitha,33,2,0
1100,1081,Manoj,48,1,0
1101,1082,Fathima Kulkarni,39,2,0
1102,1083,Anthony Urs,52,1,0
1103,1084,Harish Kulkarni,50,1,0
1104,1086,Prakash,55,1,0
1105,1087,Vani,60,2,0
1106,1088,Girija Hegde,49,2,0
1107,1089,Jyothi Kulkarni,21,2,0
1108,1089,Roopa,62,2,0
1109,1090,Pallavi,29,2,0
1110,1092,Anitha,73,2,0
1111,1093,Kiran Naidu,28,1,0
1112,1094,Rekha,32,2,0
1113,1096,Kiran Reddy,20,1,0
1114,1097,Iqbal Bhat,62,1,0
1115,1098,Vijay Rao,56,1,0
1116,1099,Harish Iyer,70,1,0
1117,1100,Shobha,42,2,0
1118,1100,Karthik,51,1,0
1119,1101,Ganesh Reddy,38,1,0
1120,1102,Naveen,38,1,0
1121,1103,Prema,68,2,0
1122,1104,Ravi,62,1,0
1123,1104,Shankar Reddy,57,1,0
1124,1106,Ravi Shetty,40,1,0
1125,1107,Harish Naik,69,1,0
1126,1108,Joseph Nayak,22,1,0
1127,1109,Naveen Achar,33,1,0
1128,1110,Basavaraj Reddy,62,1,0
1129,1110,Srinivas,36,1,0
1130,1110,Manjula Kulkarni,45,2,0
1131,1111,Girish Kulkarni,38,1,0
1132,1112,Prema Kumar,37,2,0
1133,1113,Basavaraj Setty,19,1,0
1134,1114,Ganesh,43,1,0
1135,1115,Manoj Kumar,24,1,0
1136,1116,Swathi Naik,62,2,0
1137,1117,Iqbal Shetty,56,1,0
1138,1118,Girish,19,1,0
1139,1119,Sunil Poojari,62,1,0
1140,1120,Ganesh Bhat,28,1,0
1141,1121,Mary Hegde,19,2,0
1142,1122,Raju,40,1,0
1143,1123,Kiran,18,1,0
1144,1123,Yogesh,46,1,0
1145,1124,Rashmi Nayak,18,2,0
1146,1125,Srinivas,23,1,0
1147,1126,Kamala,34,2,0
1148,1128,Karthik Poojari,50,1,0
1149,1129,Vijay Urs,25,1,0
1150,1130,Iqbal Prasad,49,1,0
1151,1131,Karthik Desai,71,1,0
1152,1133,Anitha Naidu,75,2,0
1153,1134,Vinod Rai,33,1,0
1154,1135,Arjun,28,1,0
1155,1136,Pallavi,56,2,0
1156,1137,Shankar,34,1,0
1157,1137,Arjun Nayak,41,1,0
1158,1138,Roopa,69,2,0
1159,1139,Chaitra Rai,19,2,0
1160,1140,Sunil Setty,22,1,0
1161,1141,Rekha,39,2,0
1162,1142,Anthony Nayak,37,1,0
1163,1143,Prakash Shetty,32,1,0
1164,1144,Santosh,67,1,0
1165,1145,Sarala,50,2,0
1166,1146,Raju Iyer,29,1,0
1167,1147,Naveen Setty,35,1,0
1168,1148,Fathima Rao,64,2,0
1169,1149,Nandini Rai,56,2,0
1170,1150,Ganesh,27,1,0
1171,1151,Manoj,19,1,0
1172,1153,Rohit Achar,38,1,0
1173,1154,Anitha,12,2,0
1174,1155,Roopa Shetty,34,2,0
1175,1156,Ramesh Urs,65,1,0
1176,1157,Raju Prasad,47,1,0
1177,1158,Pallavi Hegde,41,2,0
1178,1160,Rafiq Patil,57,1,0
1179,1161,Roopa Rao,25,2,0
1180,1162,Rashmi Rao,41,2,0
1181,1164,Geetha,19,2,0
1182,1166,Thomas Poojari,18,1,0
1183,1167,Nirmala,41,2,0
1184,1168,Chandru,24,1,0
1185,1170,Nandini Shetty,41,2,0
1186,1174,Deepa Rao,74,2,0
1187,1175,Manjunath,51,1,0
1188,1176,Sunil Naidu,29,1,0
1189,1176,Girija Poojari,30,2,0
1190,1176,Naveen Reddy,61,1,0
1191,1177,Shobha Bhat,74,2,0
1192,1179,Rekha,60,2,0
1193,1181,Shankar Poojari,22,1,0
1194,1182,Ramesh,26,1,0
1195,1183,Mary,47,2,0
1196,1184,Sudha Rao,32,2,0
1197,1185,Shankar Naik,39,1,0
1198,1185,Raju,54,1,0
1199,1185,Vani,55,2,0
1200,1186,Rohit,70,1,0
1201,1187,Manoj,71,1,0
1202,1188,Usha Nayak,77,2,0
1203,1189,Manjunath,24,1,0
1204,1190,Ashok,50,1,0
1205,1191,Ganesh Nayak,62,1,0
1206,1192,Ashok Setty,77,1,0
1207,1193,Yogesh Rai,66,1,0
1208,1194,Vinod Achar,33,1,0
1209,1195,Anthony,74,1,0
1210,1196,Chandru,67,1,0
1211,1198,Yogesh Rao,28,1,0
1212,1199,Santosh,60,1,0
1213,1199,Ramesh Rai,50,1,0
1214,1200,Radha Rao,23,2,0
1215,1200,Prakash Naik,46,1,0
1216,1200,Priya,65,2,0
1217,1200,Deepa Poojari,29,2,0
1218,1201,Nirmala Nayak,51,2,0
1219,1201,Anand Naik,27,1,0
1220,1202,Ravi,19,1,0
1221,1204,Vinod,26,1,0
1222,1205,Girish,22,1,0
1223,1206,Santosh Gowda,26,1,0
1224,1207,Anthony Desai,67,1,0
1225,1208,Ayesha,58,2,0
1226,1209,Suresh Naidu,38,1,0
1227,1210,Prakash,39,1,0
1228,1210,Mahesh Bhat,50,1,0
1229,1211,Lakshmi,75,2,0
1230,1213,Vani,57,2,0
1231,1214,Nandini,16,2,0
1232,1216,Vani,91,2,0
1233,1217,Shobha,20,2,0
1234,1219,Iqbal,45,1,0
1235,1220,Swathi Shetty,60,2,0
1236,1222,Deepa,49,2,0
1237,1223,Chandru,60,1,0
1238,1224,Kiran Prasad,19,1,0
1239,1225,Manjunath Naidu,37,1,0
1240,1226,Savitri,19,2,0
1241,1227,Shanthi,8,2,0
1242,1228,Manoj,71,1,0
1243,1229,Sowmya,60,2,0
1244,1230,Ganesh Naik,22,1,0
1245,1231,Sowmya,35,2,0
1246,1231,Ramesh,30,1,0
1247,1234,Sowmya,33,2,0
1248,1235,Priya,28,2,0
1249,1236,Nagaraj,56,1,0
1250,1236,Anitha Kumar,64,2,0
1251,1236,Pallavi Bhat,61,2,0
1252,1237,Anitha,52,2,0
1253,1238,Bhavani Patil,73,2,0
1254,1239,Karthik,58,1,0
1255,1240,Anand Reddy,23,1,0
1256,1241,Basavaraj Poojari,15,1,0
1257,1241,Roopa Shetty,34,2,0
1258,1242,Thomas Hegde,68,1,0
1259,1243,Yogesh Prasad,60,1,0
1260,1243,Sunil Prasad,49,1,0
1261,1244,Kiran Rai,9,1,0
1262,1244,Naveen Rai,7,1,0
1263,1245,Shobha,89,2,0
1264,1246,Yogesh Desai,9,1,0
1265,1247,Priya,8,2,0
1266,1248,Iqbal,58,1,0
1267,1249,Rohit,54,1,0
1268,1250,Sarala Naik,74,2,0
1269,1251,Mary Iyer,32,2,0
1270,1252,Yogesh,38,1,0
1271,1253,Ayesha Gowda,36,2,0
1272,1254,Jyothi,46,2,0
1273,1255,Nirmala Patil,67,2,0
1274,1256,Manoj,20,1,0
1275,1258,Savitri,30,2,1
1276,1258,Rafiq,21,1,0
1277,1259,Priya,49,2,0
1278,1260,Ramesh Naik,13,1,0
1279,1262,Kavitha Naik,24,2,0
1280,1263,Shankar Rai,67,1,0
1281,1264,Vinod Iyer,71,1,0
1282,1264,Usha Achar,49,2,0
1283,1265,Swathi Reddy,38,2,0
1284,1266,Divya,31,2,0
1285,1267,Basavaraj,25,1,0
1286,1268,Jyothi,58,2,0
1287,1269,Roopa,28,2,0
1288,1270,Rekha Iyer,43,2,0
1289,1271,Geetha,44,2,0
1290,1272,Rashmi Shetty,4,2,0
1291,1273,Mary Nayak,25,2,0
1292,1275,Ravi Naik,33,1,0
1293,1276,Manjunath Patil,33,1,0
1294,1277,Manoj Urs,25,1,0
1295,1278,Raju,16,1,0
1296,1280,Meena,29,2,0
1297,1281,Sheela Naidu,1,2,0
1298,1282,Savitri Rai,23,2,0
1299,1283,Kavitha,43,2,0
1300,1283,Ramesh Rao,42,1,0
1301,1283,Prakash,64,1,0
1302,1285,Iqbal,8,1,0
1303,1286,Shankar Shetty,18,1,0
1304,1286,Arjun,56,1,0
1305,1287,Ashok,39,1,0
1306,1289,Arjun Gowda,48,1,0
1307,1291,Chaitra Naidu,71,2,0
1308,1292,Swathi,47,2,0
1309,1293,Vinod Achar,52,1,0
1310,1294,Ashok,53,1,0
1311,1294,Selvam Prasad,55,1,0
1312,1295,Lakshmi Kumar,35,2,0
1313,1298,Santosh,82,1,0
1314,1299,Divya,34,2,0
1315,1302,Ayesha,45,2,0
1316,1303,Nirmala,62,2,0
1317,1304,Ashok Kulkarni,87,1,0
1318,1307,Roopa Hegde,18,2,0
1319,1309,Prema,30,2,0
1320,1310,Arjun Kumar,46,1,0
1321,1311,Geetha,20,2,0
1322,1312,Arjun Kulkarni,65,1,0
1323,1313,Swathi,37,2,0
1324,1314,Ravi Urs,21,1,0
1325,1315,Rekha,61,2,0
1326,1316,Naveen,56,1,0
1327,1316,Naveen,39,1,0
1328,1316,Pallavi Reddy,35,2,1
1329,1316,Arjun Nayak,22,1,0
1330,1317,Selvam Iyer,80,1,0
1331,1319,Yogesh Bhat,40,1,0
1332,1320,Geetha,23,2,0
1333,1321,Anitha Kulkarni,22,2,0
1334,1323,Raju,72,1,0
1335,1324,Suresh Kulkarni,72,1,0
1336,1325,Vinod,72,1,0
1337,1326,Kiran,43,1,0
1338,1326,Ramesh Achar,50,1,0
1339,1327,Swathi Naik,60,2,0
1340,1328,Sowmya Naik,68,2,0
1341,1329,Ravi Rai,42,1,0
1342,1330,Girija Patil,44,2,0
1343,1331,Kavitha Kumar,23,2,0
1344,1332,Kamala Rao,36,2,0
1345,1333,Usha Kulkarni,39,2,0
1346,1334,Deepa,38,2,0
1347,1335,Bhavani,58,2,0
1348,1336,Ravi Bhat,61,1,0
1349,1337,Vani Shetty,47,2,0
1350,1338,Chandru Rao,19,1,0
1351,1341,Anitha Poojari,24,2,0
1352,1342,Geetha,36,2,0
1353,1343,Prakash Hegde,44,1,0
1354,1343,Suresh,34,1,0
1355,1343,Manoj,48,1,0
1356,1345,Iqbal Desai,12,1,0
1357,1346,Thomas Patil,47,1,0
1358,1346,Arjun Hegde,52,1,0
1359,1349,Srinivas,34,1,0
1360,1349,Bhavani Gowda,41,2,0
1361,1349,Priya Rai,64,2,0
1362,1350,Roopa Naidu,48,2,0
1363,1351,Girija,5,2,0
1364,1352,Karthik Shetty,50,1,0
1365,1353,Kiran Patil,16,1,0
1366,1354,Rashmi Rai,43,2,0
1367,1357,Sarala,50,2,0
1368,1358,Vani Naidu,42,2,0
1369,1360,Vinod,68,1,0
1370,1361,Radha Naik,47,2,0
1371,1362,Sowmya Shetty,52,2,0
1372,1363,Savitri Gowda,45,2,0
1373,1364,Fathima Poojari,19,2,0
1374,1365,Mary Iyer,68,2,0
1375,1366,Manjula,7,2,0
1376,1367,Anand,59,1,0
1377,1368,Vani,47,2,0
1378,1369,Radha,42,2,0
1379,1370,Rekha Iyer,50,2,0
1380,1371,Fathima Kumar,51,2,0
1381,1372,Nandini,53,2,0
1382,1373,Prema,86,2,0
1383,1374,Anitha Shetty,20,2,0
1384,1375,Basavaraj Rai,34,1,0
1385,1376,Geetha Iyer,25,2,0
1386,1377,Selvam,60,1,0
1387,1379,Jyothi,45,2,0
1388,1380,Manjula,40,2,0
1389,1382,Sowmya Urs,66,2,0
1390,1383,Rashmi,71,2,0
1391,1384,Manjula Shetty,87,2,0
1392,1385,Prema Urs,28,2,0
1393,1386,Usha Naidu,35,2,0
1394,1387,Deepa Setty,37,2,0
1395,1388,Santosh,72,1,0
1396,1389,Rohit,51,1,0
1397,1390,Roopa Naik,91,2,0
1398,1391,Prakash,64,1,0
1399,1392,Karthik,56,1,0
1400,1393,Rashmi,22,2,0
1401,1394,Ramesh,63,1,0
1402,1394,Naveen Bhat,60,1,0
1403,1394,Suresh Bhat,50,1,0
1404,1394,Rafiq Gowda,60,1,0
1405,1394,Anthony Naik,19,1,1
1406,1394,Deepak,30,1,0
1407,1395,Sowmya,27,2,0
1408,1396,Karthik,23,1,0
1409,1397,Chaitra,56,2,0
1410,1398,Naveen Naik,70,1,0
1411,1399,Harish,28,1,0
1412,1401,Kiran Rai,56,1,0
1413,1402,Anitha,21,2,0
1414,1403,Vani,32,2,0
1415,1403,Rekha,15,2,0
1416,1403,Geetha Reddy,31,2,0
1417,1404,Sheela Achar,37,2,0
1418,1405,Iqbal Desai,47,1,0
1419,1406,Anitha Reddy,24,2,0
1420,1407,Nagaraj Prasad,21,1,0
1421,1408,Bhavani,37,2,0
1422,1408,Manoj,64,1,0
1423,1409,Imran Gowda,45,1,0
1424,1410,Ganesh,65,1,0
1425,1410,Anthony Setty,50,1,0
1426,1412,Sheela,60,2,0
1427,1412,Anitha Bhat,72,2,0
1428,1412,Nandini Reddy,48,2,0
1429,1413,Swathi,65,2,0
1430,1414,Ashok,60,1,0
1431,1415,Rekha,41,2,0
1432,1416,Savitri,41,2,0
1433,1418,Thomas,73,1,0
1434,1419,Imran Rai,45,1,0
1435,1421,Naveen,15,1,0
1436,1421,Ashok,72,1,0
1437,1422,Rafiq,6,1,0
1438,1423,Jyothi Prasad,64,2,0
1439,1425,Swathi,57,2,0
1440,1426,Rohit Hegde,60,1,0
1441,1427,Rekha Hegde,60,2,0
1442,1429,Manjula,50,2,0
1443,1430,Chaitra,68,2,0
1444,1431,Kiran,33,1,0
1445,1435,Srinivas,91,1,0
1446,1436,Manjunath Naidu,18,1,0
1447,1437,Imran,24,1,0
1448,1438,Ayesha Urs,15,2,0
1449,1440,Mahesh,72,1,0
1450,1441,Thomas,53,1,0
1451,1442,Manjula,20,2,0
1452,1443,Thomas Gowda,41,1,0
1453,1444,Yogesh,21,1,0
1454,1445,Imran Patil,54,1,0
1455,1445,Priya Bhat,51,2,0
1456,1446,Shobha Bhat,32,2,0
1457,1450,Muthu,69,1,0
1458,1451,Imran Iyer,17,1,0
1459,1452,Chaitra,8,2,0
1460,1453,Ramesh,63,1,0
1461,1454,Thomas,14,1,0
1462,1454,Prakash Bhat,28,1,0
1463,1455,Suresh,61,1,0
1464,1456,Rashmi Naidu,39,2,1
1465,1457,Mahesh Bhat,48,1,0
1466,1458,Chandru Setty,33,1,0
1467,1459,Ashok Poojari,20,1,0
1468,1460,Sarala,14,2,0
1469,1461,Mahesh Rao,82,1,0
1470,1462,Imran Desai,17,1,0
1471,1463,Anand,58,1,0
1472,1464,Shobha Nayak,44,2,0
1473,1465,Arjun Setty,41,1,0
1474,1467,Sunil,64,1,0
1475,1467,Raju Patil,61,1,0
1476,1467,Anand Naik,45,1,0
1477,1467,Swathi,35,2,0
1478,1469,Rekha Gowda,21,2,0
1479,1471,Anand Poojari,17,1,0
1480,1471,Meena Poojari,12,2,0
1481,1471,Lakshmi Urs,12,2,0
1482,1472,Girija,19,2,0
1483,1473,Rekha,34,2,0
1484,1474,Sheela Desai,33,2,0
1485,1475,Suresh,49,1,0
1486,1476,Kavitha,16,2,0
1487,1477,Divya,65,2,0
1488,1477,Ganesh,58,1,0
1489,1477,Fathima,58,2,0
1490,1478,Kamala,22,2,0
1491,1479,Ashok Prasad,39,1,0
1492,1480,Rafiq,58,1,0
1493,1483,Latha Reddy,26,2,0
1494,1483,Anthony Patil,34,1,0
1495,1484,Shanthi Shetty,20,2,0
1496,1485,Anitha Reddy,62,2,0
1497,1486,Deepa Naik,19,2,0
1498,1487,Rohit,92,1,0
1499,1488,Joseph Desai,75,1,0
1500,1490,Ashok Poojari,43,1,0
1501,1491,Yogesh Achar,36,1,0
1502,1492,Girish Nayak,45,1,0
1503,1493,Manjunath,32,1,0
1504,1494,Roopa Patil,47,2,0
1505,1495,Ashok,55,1,0
1506,1496,Deepa Rai,59,2,0
1507,1497,Rafiq Nayak,26,1,0
1508,1497,Nandini Kumar,46,2,0
1509,1497,Santosh Nayak,24,1,0
1510,1499,Manjunath,63,1,0
1511,1500,Srinivas Setty,23,1,0
1512,1501,Chaitra Nayak,42,2,0
1513,1502,Manjunath,24,1,0
1514,1503,Muthu Kumar,50,1,0
1515,1504,Pallavi Rai,24,2,0
1516,1504,Swathi Rai,25,2,0
1517,1504,Nandini Rai,33,2,0
1518,1504,Harish,32,1,0
1519,1505,Radha Prasad,47,2,0
1520,1506,Prema Naidu,33,2,0
1521,1507,Sudha Shetty,46,2,0
1522,1508,Raju,40,1,0
1523,1509,Manjunath Shetty,42,1,0
1524,1510,Girish Gowda,71,1,0
1525,1511,Mahesh Urs,32,1,0
1526,1512,Sowmya Desai,15,2,0
1527,1513,Muthu,61,1,0
1528,1514,Usha Patil,35,2,0
1529,1515,Usha,57,2,0
1530,1516,Rashmi Rai,36,2,0
1531,1517,Yogesh,74,1,0
1532,1518,Shobha Kulkarni,43,2,0
1533,1519,Jyothi Hegde,23,2,0
1534,1521,Anand Naidu,36,1,0
1535,1522,Nirmala Shetty,44,2,0
1536,1523,Anitha,19,2,0
1537,1524,Suresh Naidu,66,1,0
1538,1525,Anitha Desai,41,2,0
1539,1525,Raju Setty,41,1,0
1540,1525,Geetha Kumar,55,2,0
1541,1526,Joseph Hegde,55,1,0
1542,1526,Chandru,61,1,0
1543,1526,Vani Kumar,52,2,0
1544,1527,Deepak,70,1,0
1545,1528,Manjunath,46,1,0
1546,1529,Harish Achar,64,1,0
1547,1530,Manjunath Patil,28,1,0
1548,1531,Joseph,44,1,0
1549,1532,Thomas,10,1,0
1550,1533,Shankar Urs,44,1,0
1551,1534,Ravi Reddy,30,1,0
1552,1535,Nandini Gowda,47,2,0
1553,1536,Usha,40,2,0
1554,1537,Ganesh,22,1,1
1555,1538,Swathi,58,2,0
