AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
750,483,Suresh,24,1,A4
751,483,Kiran Achar,60,1,A5
752,483,Shivu Sheikh,48,1,A6
753,483,Naveen,44,1,A7
754,484,Ravi Poojari,58,1,A1
755,485,Sandeep Urs,43,1,A1
756,486,Dinesh,27,1,A1
757,487,Imran,16,1,A1
758,488,Manjunath,54,1,A1
759,489,Shankar Nayak,33,1,A1
760,490,Rafiq Kulkarni,62,1,A1
761,491,Shivu,21,1,A1
762,492,Srinivas Kulkarni,50,1,A1
763,492,Ravi Sheikh,22,1,A2
764,493,Raghu Rao,40,1,A1
765,494,Nagaraj Desai,30,1,A1
766,495,Raju Prasad,46,1,A1
767,497,Ganesh Iyer,52,1,A1
768,497,Deepak Desai,59,1,A2
769,498,Somu,18,1,A1
770,498,Suresh Kumar,31,1,A2
771,498,Altaf,28,1,A3
772,498,Deepak,61,1,A4
773,498,Manjula,45,2,A5
774,498,Girija,38,2,A6
775,498,Naveen Poojari,21,1,A7
776,498,Arjun,31,1,A8
777,498,Mahesh,63,1,A9
778,498,Ramesh Kumar,19,1,A10
779,499,Guru,19,1,A1
780,500,Anand,64,1,A1
781,500,Prasad,21,1,A2
782,500,Ramesh Gowda,43,1,A3
783,501,Imran,52,1,A1
784,502,Deepak Setty,26,1,A1
785,502,Vijay,28,1,A2
786,502,Shivu Achar,25,1,A3
787,502,Bhavani,22,2,A4
788,503,Karthik,36,1,A1
789,504,Naveen,50,1,A1
790,505,Nasir,31,1,A1
791,506,Arjun Nayak,59,1,A1
792,506,Raghu,45,1,A2
793,507,Rohit Naik,29,1,A1
794,508,Basavaraj,28,1,A1
795,509,Prasad,26,1,A1
796,509,Yusuf,24,1,A2
797,509,Vishal Urs,54,1,A3
798,509,Yusuf Sheikh,45,1,A4
799,509,Arjun,31,1,A5
800,510,Rohit Naidu,47,1,A1
801,510,Rafiq Rao,64,1,A2
802,510,Basavaraj Sheikh,19,1,A3
803,510,Muthu,59,1,A4
804,511,Imran Shetty,51,1,A1
805,512,Vijay Khan,57,1,A1
806,513,Raghu Nayak,48,1,A1
807,514,Srinivas,46,1,A1
808,515,Sandeep Khan,63,1,A1
809,516,Ramesh Urs,28,1,A1
810,516,Guru Iyer,23,1,A2
811,517,Anand,33,1,A1
812,518,Prasad Iyer,40,1,A1
813,519,Imran,43,1,A1
814,520,Anwar,56,1,A1
815,522,Arjun Achar,40,1,A1
816,522,Naveen Desai,55,1,A2
817,522,Imran,18,1,A3
818,522,Selvam Urs,58,1,A4
819,523,Anand Patil,23,1,A1
820,523,Mahesh,45,1,A2
821,523,Shivu Sheikh,40,1,A3
822,523,Nirmala,19,2,A4
823,524,Dinesh Setty,19,1,A1
824,524,Selvam Khan,53,1,A2
825,525,Kiran Iyer,49,1,A1
826,525,Ajay Kulkarni,31,1,A2
827,525,Savitri Hegde,47,2,A3
828,525,Sarala Patil,28,2,A4
829,526,Vinod Khan,38,1,A1
830,527,Ajay,39,1,A1
831,527,Ramesh,23,1,A2
832,528,Muthu Shetty,24,1,A1
833,528,Anand Reddy,20,1,A2
834,528,Sunil Naik,64,1,A3
835,529,Girish Sheikh,35,1,A1
836,530,Rohit Khan,44,1,A1
837,530,Girish Reddy,56,1,A2
838,531,Ganesh Poojari,38,1,A1
839,531,Girish Sheikh,33,1,A2
840,532,Prakash,42,1,A1
841,533,Priya,25,2,A1
842,533,Manjunath Desai,29,1,A2
843,533,Mahesh Shetty,29,1,A3
844,533,Mahesh Urs,61,1,A4
845,534,Muthu Naik,53,1,A1
846,535,Basavaraj,53,1,A1
847,536,Ravi Kumar,34,1,A1
848,536,Manjunath Patil,56,1,A2
849,537,Farooq,22,1,A1
850,537,Kavitha,43,2,A2
851,537,Harish,25,1,A3
852,537,Geetha,44,2,A4
853,537,Yogesh Kumar,33,1,A5
854,538,Anwar,64,1,A1
855,538,Ashok Sheikh,25,1,A2
856,538,Sandeep,41,1,A3
857,538,Nagaraj,59,1,A4
858,539,Ramesh,65,1,A1
859,540,Girish Rao,54,1,A1
860,541,Farooq,26,1,A1
861,542,Nagaraj Rao,42,1,A1
862,543,Vinod Shetty,44,1,A1
863,545,Manjunath Rai,30,1,A1
864,546,Roopa,32,2,A1
865,547,Ajay,62,1,A1
866,548,Harish Setty,25,1,A1
867,548,Chandru,22,1,A2
868,549,Somu Desai,23,1,A1
869,549,Vinod,47,1,A2
870,549,Nasir,44,1,A3
871,550,Nirmala,40,2,A1
872,551,Shabbir Nayak,39,1,A1
873,551,Farooq,31,1,A2
874,552,Prakash,60,1,A1
875,552,Shabbir,29,1,A2
876,552,Shankar Achar,54,1,A3
877,553,Manjunath,61,1,A1
878,554,Dinesh Achar,56,1,A1
879,554,Nirmala Bhat,48,2,A2
880,555,Anwar,60,1,A1
881,556,Naveen,52,1,A1
882,557,Somu Kumar,52,1,A1
883,559,Sheela Shetty,27,2,A1
884,560,Selvam,17,1,A1
885,560,Raghu Naidu,58,1,A2
886,562,Raghu Bhat,43,1,A1
887,564,Nagaraj,34,1,A1
888,566,Sunil,39,1,A1
889,567,Sagar,17,1,A1
890,568,Ravi Sheikh,31,1,A1
891,568,Girish,39,1,A2
892,568,Shankar Khan,30,1,A3
893,568,Sandeep,30,1,A4
894,568,Manoj,27,1,A5
895,568,Raghu Bhat,50,1,A6
896,568,Naveen Kumar,26,1,A7
897,568,Chandru,33,1,A8
898,569,Anwar,42,1,A1
899,570,Manjunath,62,1,A1
900,571,Nasir Kumar,29,1,A1
901,571,Guru,50,1,A2
902,572,Rohit Khan,35,1,A1
903,572,Ajay Sheikh,40,1,A2
904,573,Altaf Prasad,42,1,A1
905,573,Raghu,16,1,A2
906,575,Arjun,23,1,A1
907,576,Girish Shetty,47,1,A1
908,577,Manoj Prasad,19,1,A1
909,578,Ganesh Gowda,22,1,A1
910,579,Anand,54,1,A1
911,579,Salim,54,1,A2
912,580,Girish,27,1,A1
913,581,Selvam,47,1,A1
914,582,Sunil,24,1,A1
915,583,Ashok Kumar,30,1,A1
916,583,Anwar,63,1,A2
917,583,Sarala Desai,30,2,A3
918,584,Rohit,37,1,A1
919,584,Prasad,20,1,A2
920,585,Sandeep Reddy,22,1,A1
921,586,Manoj,27,1,A1
922,587,Muthu Rai,25,1,A1
923,587,Ajay,26,1,A2
924,587,Raghu Rao,43,1,A3
925,588,Imran Bhat,47,1,A1
926,590,Yogesh Nayak,50,1,A1
927,590,Harish Urs,59,1,A2
928,590,Shabbir,52,1,A3
929,590,Girish Nayak,37,1,A4
930,590,Nirmala Patil,26,2,A5
931,590,Bhavani Rao,50,2,A6
932,590,Ganesh,41,1,A7
933,590,Chandru,59,1,A8
934,590,Sagar Sheikh,48,1,A9
935,591,Shabbir,22,1,A1
936,591,Prakash,48,1,A2
937,592,Iqbal,23,1,A1
938,592,Ajay Desai,35,1,A2
939,592,Mahesh,25,1,A3
940,592,Ganesh,24,1,A4
941,594,Sagar Rai,19,1,A1
942,595,Raghu Setty,37,1,A1
943,595,Girish Naidu,18,1,A2
944,595,Sandeep Iyer,33,1,A3
945,596,Ashok Reddy,45,1,A1
946,596,Raghu Rao,30,1,A2
947,596,Sandeep Hegde,44,1,A3
948,597,Mahesh Setty,25,1,A1
949,597,Vishal Desai,18,1,A2
950,598,Muthu,16,1,A1
951,598,Selvam,33,1,A2
952,599,Manjunath Rao,19,1,A1
953,599,Dinesh,34,1,A2
954,600,Chandru Achar,45,1,A1
955,601,Nasir,22,1,A1
956,601,Nagaraj,40,1,A2
957,602,Naveen Achar,37,1,A1
958,603,Shivu Poojari,62,1,A1
959,605,Ravi Shetty,63,1,A1
960,606,Srinivas Kulkarni,38,1,A1
961,607,Ajay Reddy,33,1,A1
962,608,Imran Bhat,28,1,A1
963,609,Raju,40,1,A1
964,610,Altaf,27,1,A1
965,611,Manjunath Prasad,56,1,A1
966,611,Altaf,31,1,A2
967,611,Roopa,50,2,A3
968,612,Muthu,49,1,A1
969,613,Girish Khan,33,1,A1
970,613,Vishal Bhat,37,1,A2
971,614,Farooq,42,1,A1
972,614,Iqbal Reddy,38,1,A2
973,614,Naveen Prasad,42,1,A3
974,614,Girish Setty,43,1,A4
975,614,Yogesh Naik,27,1,A5
976,614,Anand,29,1,A6
977,614,Farooq Urs,64,1,A7
978,615,Sagar,29,1,A1
979,615,Vani,34,2,A2
980,615,Shivu Desai,53,1,A3
981,616,Manoj Poojari,28,1,A1
982,616,Yusuf Khan,44,1,A2
983,616,Nagaraj Shetty,55,1,A3
984,618,Raghu Hegde,59,1,A1
985,619,Yogesh,57,1,A1
986,620,Anitha,34,2,A1
987,621,Usha Desai,48,2,A1
988,622,Manjunath Nayak,19,1,A1
989,623,Mahesh Naik,40,1,A1
990,625,Savitri Achar,54,2,A1
991,626,Rafiq Urs,37,1,A1
992,626,Suresh Naik,37,1,A2
993,626,Prasad Shetty,31,1,A3
994,627,Arjun Hegde,37,1,A1
995,628,Imran Poojari,23,1,A1
996,628,Sunil Kulkarni,30,1,A2
997,628,Nasir Hegde,41,1,A3
998,628,Shobha,29,2,A4
999,629,Sandeep Gowda,43,1,A1
1000,630,Farooq,45,1,A1
1001,631,Yusuf Urs,22,1,A1
1002,633,Salim Khan,46,1,A1
1003,634,Deepak,49,1,A1
1004,635,Rafiq,58,1,A1
1005,635,Ganesh,20,1,A2
1006,635,Farooq Kumar,59,1,A3
1007,636,Vinod Naidu,26,1,A1
1008,636,Santosh Rai,30,1,A2
1009,637,Manjunath,43,1,A1
1010,638,Vijay Gowda,37,1,A1
1011,639,Srinivas Setty,33,1,A1
1012,640,Shabbir,30,1,A1
1013,641,Dinesh Shetty,43,1,A1
1014,641,Harish,34,1,A2
1015,641,Altaf Rai,46,1,A3
1016,641,Dinesh,46,1,A4
1017,641,Girish,20,1,A5
1018,641,Sagar,54,1,A6
1019,641,Yusuf,37,1,A7
1020,641,Iqbal Sheikh,22,1,A8
1021,643,Prakash Setty,50,1,A1
1022,644,Yogesh Sheikh,28,1,A1
1023,644,Arjun Iyer,32,1,A2
1024,645,Shankar Rai,16,1,A1
1025,646,Salim Achar,60,1,A1
1026,646,Vinod Shetty,44,1,A2
1027,647,Shabbir Prasad,18,1,A1
1028,649,Karthik,21,1,A1
1029,649,Ravi,42,1,A2
1030,651,Farooq Shetty,34,1,A1
1031,652,Raghu Iyer,50,1,A1
1032,652,Ramesh Rao,18,1,A2
1033,653,Kiran,44,1,A1
1034,654,Naveen,50,1,A1
1035,654,Srinivas,16,1,A2
1036,655,Arjun Nayak,37,1,A1
1037,655,Sunil Rai,55,1,A2
1038,657,Anwar,35,1,A1
1039,658,Shankar Bhat,17,1,A1
1040,659,Ravi,19,1,A1
1041,660,Basavaraj,46,1,A1
1042,661,Srinivas Shetty,39,1,A1
1043,661,Yusuf Urs,65,1,A2
1044,662,Ashok,18,1,A1
1045,662,Prakash Setty,52,1,A2
1046,663,Nasir Rai,39,1,A1
1047,665,Ramesh,34,1,A1
1048,666,Deepak Desai,37,1,A1
1049,666,Suresh,53,1,A2
1050,666,Girish Bhat,49,1,A3
1051,667,Sunil Desai,25,1,A1
1052,667,Imran,22,1,A2
1053,667,Muthu Rai,40,1,A3
1054,668,Ajay Prasad,37,1,A1
1055,668,Yusuf Kumar,42,1,A2
1056,669,Shankar Sheikh,43,1,A1
1057,670,Manjunath Iyer,41,1,A1
1058,670,Ramesh Setty,51,1,A2
1059,671,Meena Poojari,29,2,A1
1060,671,Raghu,30,1,A2
1061,672,Santosh Reddy,47,1,A1
1062,673,Nandini Sheikh,42,2,A1
1063,674,Basavaraj Kulkarni,61,1,A1
1064,676,Deepak Achar,53,1,A1
1065,677,Rafiq Poojari,44,1,A1
1066,677,Arjun,46,1,A2
1067,678,Nandini Sheikh,30,2,A1
1068,678,Manoj Naik,46,1,A2
1069,678,Rohit,37,1,A3
1070,679,Shivu Nayak,58,1,A1
1071,680,Vijay,52,1,A1
1072,682,Karthik,29,1,A1
1073,683,Vijay Desai,53,1,A1
1074,684,Karthik Hegde,50,1,A1
1075,685,Srinivas Kulkarni,48,1,A1
1076,686,Nagaraj Shetty,33,1,A1
1077,686,Harish Rao,62,1,A2
1078,687,Manoj Rai,33,1,A1
1079,687,Harish,63,1,A2
1080,688,Prasad Bhat,25,1,A1
1081,689,Shankar Iyer,30,1,A1
1082,689,Anand Urs,50,1,A2
1083,689,Rafiq Sheikh,29,1,A3
1084,689,Suresh Naik,36,1,A4
1085,689,Dinesh,25,1,A5
1086,689,Nagaraj Gowda,28,1,A6
1087,689,Raju,59,1,A7
1088,689,Mahesh Nayak,38,1,A8
1089,689,Farooq Sheikh,16,1,A9
1090,690,Farooq,38,1,A1
1091,690,Ajay,32,1,A2
1092,692,Ravi Nayak,32,1,A1
1093,693,Anwar Prasad,20,1,A1
1094,693,Radha Setty,26,2,A2
1095,694,Selvam,57,1,A1
1096,695,Vani Gowda,33,2,A1
1097,695,Anwar Achar,43,1,A2
1098,695,Santosh Rao,35,1,A3
1099,695,Salim,32,1,A4
1100,695,Muthu,28,1,A5
1101,696,Chaitra Nayak,46,2,A1
1102,696,Nasir,44,1,A2
1103,696,Manjunath Kulkarni,22,1,A3
1104,697,Rohit,61,1,A1
1105,699,Selvam Rai,21,1,A1
1106,700,Manjunath Prasad,42,1,A1
1107,701,Basavaraj,43,1,A1
1108,702,Nasir,22,1,A1
1109,703,Karthik Sheikh,47,1,A1
1110,703,Altaf,59,1,A2
1111,704,Prasad Kulkarni,39,1,A1
1112,705,Manjunath Shetty,33,1,A1
1113,705,Rohit,28,1,A2
1114,705,Anwar,39,1,A3
1115,705,Ashok Urs,37,1,A4
1116,705,Farooq Prasad,33,1,A5
1117,705,Somu,35,1,A6
1118,705,Raju Kumar,28,1,A7
1119,705,Nagaraj Sheikh,47,1,A8
1120,706,Naveen Setty,41,1,A1
1121,706,Nagaraj,65,1,A2
1122,706,Shivu,64,1,A3
1123,707,Karthik Rai,65,1,A1
1124,707,Sagar,48,1,A2
1125,708,Kiran,32,1,A1
1126,708,Muthu Hegde,31,1,A2
1127,709,Nirmala,42,2,A1
1128,710,Ashok,37,1,A1
1129,711,Ramesh Hegde,35,1,A1
1130,712,Shankar,26,1,A1
1131,712,Vishal Poojari,29,1,A2
1132,712,Karthik,21,1,A3
1133,712,Somu Naidu,22,1,A4
1134,712,Raghu Khan,30,1,A5
1135,712,Kamala Desai,43,2,A6
1136,713,Deepak Kulkarni,51,1,A1
1137,714,Basavaraj,45,1,A1
1138,715,Kavitha Rai,28,2,A1
1139,716,Chandru Gowda,35,1,A1
1140,717,Prasad Rao,25,1,A1
1141,718,Rafiq,26,1,A1
1142,718,Guru Nayak,54,1,A2
1143,719,Ganesh Setty,65,1,A1
1144,719,Bhavani,53,2,A2
1145,719,Sandeep Rao,62,1,A3
1146,719,Farooq Reddy,29,1,A4
1147,720,Vijay Rao,44,1,A1
1148,721,Basavaraj,41,1,A1
1149,722,Raju Naidu,23,1,A1
1150,723,Ganesh Achar,65,1,A1
1151,724,Raghu Hegde,24,1,A1
1152,724,Ajay,32,1,A2
1153,724,Prakash Urs,30,1,A3
1154,724,Arjun,37,1,A4
1155,724,Iqbal Hegde,25,1,A5
1156,725,Yogesh Shetty,52,1,A1
1157,726,Yogesh,41,1,A1
1158,727,Sunil,36,1,A1
1159,728,Vani,35,2,A1
1160,729,Santosh Rao,42,1,A1
1161,730,Vishal,37,1,A1
1162,731,Usha,36,2,A1
1163,732,Yusuf Poojari,51,1,A1
1164,733,Yogesh Gowda,59,1,A1
1165,733,Sagar Rao,53,1,A2
1166,736,Ashok Patil,18,1,A1
1167,736,Selvam,17,1,A2
1168,737,Farooq,42,1,A1
1169,738,Selvam,27,1,A1
1170,738,Sagar,47,1,A2
1171,738,Prasad Desai,51,1,A3
1172,739,Ajay,51,1,A1
1173,740,Lakshmi,60,2,A1
1174,742,Rafiq Poojari,41,1,A1
1175,742,Vijay Achar,55,1,A2
1176,743,Sunil Setty,22,1,A1
1177,744,Sunil,51,1,A1
1178,746,Divya Hegde,42,2,A1
1179,747,Yusuf,54,1,A1
1180,748,Anwar,23,1,A1
1181,749,Sunil,36,1,A1
1182,749,Girish Hegde,29,1,A2
1183,750,Naveen Naidu,26,1,A1
1184,751,Ashok,18,1,A1
1185,752,Deepak Kulkarni,41,1,A1
1186,753,Farooq Bhat,42,1,A1
1187,754,Suresh,30,1,A1
1188,754,Dinesh Naidu,57,1,A2
1189,755,Fathima,47,2,A1
1190,756,Somu,30,1,A1
1191,756,Kavitha Shetty,52,2,A2
1192,756,Vijay Achar,21,1,A3
1193,756,Pallavi Gowda,23,2,A4
1194,756,Prasad Rai,38,1,A5
1195,758,Jyothi,20,2,A1
1196,758,Sandeep Sheikh,39,1,A2
1197,758,Manjula,29,2,A3
1198,759,Rohit Achar,34,1,A1
1199,762,Suresh Naik,42,1,A1
1200,765,Anwar,50,1,A1
1201,765,Vani,17,2,A2
1202,765,Vani Poojari,29,2,A3
1203,766,Anand,34,1,A1
1204,767,Ashok,19,1,A1
1205,768,Suresh Naik,38,1,A1
1206,769,Rohit Sheikh,45,1,A1
1207,769,Ravi Iyer,59,1,A2
1208,770,Selvam Reddy,19,1,A1
1209,770,Shankar,22,1,A2
1210,770,Guru,52,1,A3
1211,771,Suresh Poojari,34,1,A1
1212,771,Prasad Patil,55,1,A2
1213,771,Somu Shetty,20,1,A3
1214,771,Harish Naik,38,1,A4
1215,771,Dinesh,31,1,A5
1216,771,Guru,43,1,A6
1217,771,Savitri Hegde,46,2,A7
1218,772,Sandeep Iyer,61,1,A1
1219,772,Sudha Naik,30,2,A2
1220,773,Raju Bhat,25,1,A1
1221,773,Chandru,28,1,A2
1222,775,Salim,58,1,A1
1223,776,Manjunath Rao,18,1,A1
1224,777,Chandru Rao,46,1,A1
1225,777,Manjunath,17,1,A2
1226,778,Raju,62,1,A1
1227,779,Anitha,39,2,A1
1228,780,Shabbir Urs,39,1,A1
1229,780,Arjun Kulkarni,34,1,A2
1230,781,Altaf Kumar,27,1,A1
1231,782,Guru Naik,63,1,A1
1232,782,Mahesh Naik,41,1,A2
1233,783,Imran,21,1,A1
1234,784,Prakash Desai,22,1,A1
1235,786,Arjun,30,1,A1
1236,787,Raghu Hegde,37,1,A1
1237,787,Iqbal,36,1,A2
1238,788,Basavaraj Achar,25,1,A1
1239,789,Nasir,27,1,A1
1240,791,Basavaraj Achar,16,1,A1
1241,793,Shabbir Bhat,65,1,A1
1242,794,Kiran Poojari,23,1,A1
1243,794,Vijay Rai,53,1,A2
1244,794,Ajay Kulkarni,46,1,A3
1245,795,Rafiq,23,1,A1
1246,797,Ravi Sheikh,32,1,A1
1247,797,Girish,39,1,A2
1248,797,Shankar Khan,30,1,A3
1249,797,Sandeep,29,1,A4
1250,797,Manoj,27,1,A5
1251,797,Raghu Bhat,48,1,A6
1252,797,Savitri Hegde,26,2,A7
1253,797,Harish Khan,54,1,A8
1254,798,Manjunath Kulkarni,52,1,A1
1255,799,Nasir,16,1,A1
1256,800,Mahesh Naidu,44,1,A1
1257,801,Kiran,57,1,A1
1258,802,Altaf,18,1,A1
1259,803,Suresh Achar,63,1,A1
1260,804,Sunil Poojari,54,1,A1
1261,804,Iqbal Bhat,63,1,A2
1262,805,Kiran,22,1,A1
1263,806,Nirmala Patil,24,2,A1
1264,807,Vishal Kumar,63,1,A1
1265,807,Santosh Iyer,19,1,A2
1266,807,Mary Gowda,30,2,A3
1267,807,Arjun Rao,52,1,A4
1268,807,Manjunath Nayak,49,1,A5
1269,808,Girija Nayak,18,2,A1
1270,809,Girish Naik,47,1,A1
1271,809,Sarala Naik,55,2,A2
1272,809,Shivu Reddy,63,1,A3
1273,809,Shabbir Urs,40,1,A4
1274,809,Iqbal Poojari,21,1,A5
1275,809,Kiran Prasad,17,1,A6
1276,809,Vijay,41,1,A7
1277,809,Raju Urs,44,1,A8
1278,810,Pallavi Bhat,38,2,A1
1279,810,Geetha,60,2,A2
1280,810,Suresh Prasad,17,1,A3
1281,810,Kiran Bhat,19,1,A4
1282,810,Raju,25,1,A5
1283,811,Farooq Shetty,36,1,A1
1284,812,Ganesh,38,1,A1
1285,812,Sagar Rao,61,1,A2
1286,813,Selvam Patil,27,1,A1
1287,814,Basavaraj Shetty,35,1,A1
1288,815,Selvam Kulkarni,42,1,A1
1289,815,Srinivas Poojari,53,1,A2
1290,816,Vishal Naidu,22,1,A1
1291,817,Yogesh Gowda,29,1,A1
1292,818,Srinivas Kulkarni,17,1,A1
1293,820,Nirmala Patil,23,2,A1
1294,821,Sagar Prasad,43,1,A1
1295,822,Imran Naik,42,1,A1
1296,823,Karthik Kumar,20,1,A1
1297,824,Girish Rao,18,1,A1
1298,825,Ganesh,20,1,A1
1299,826,Ramesh,44,1,A1
1300,826,Srinivas,45,1,A2
1301,826,Basavaraj,20,1,A3
1302,826,Priya Khan,27,2,A4
1303,826,Suresh Kumar,25,1,A5
1304,828,Farooq,26,1,A1
1305,829,Yogesh Poojari,56,1,A1
1306,829,Radha Sheikh,51,2,A2
1307,831,Imran,41,1,A1
1308,833,Vinod,24,1,A1
1309,834,Mahesh Achar,43,1,A1
1310,835,Rafiq Rai,28,1,A1
1311,836,Iqbal Setty,32,1,A1
1312,837,Kiran,28,1,A1
1313,838,Naveen Iyer,49,1,A1
1314,839,Yusuf Kulkarni,62,1,A1
1315,840,Naveen Khan,36,1,A1
1316,841,Vinod Kulkarni,47,1,A1
1317,841,Sunil,24,1,A2
1318,841,Vishal,29,1,A3
1319,841,Sagar Sheikh,21,1,A4
1320,842,Raju Achar,17,1,A1
1321,843,Latha Kumar,49,2,A1
1322,844,Prasad Bhat,23,1,A1
1323,845,Kiran Naidu,50,1,A1
1324,846,Ravi Khan,26,1,A1
1325,846,Raghu Rao,61,1,A2
1326,846,Altaf,38,1,A3
1327,846,Somu Kulkarni,22,1,A4
1328,848,Rohit Sheikh,26,1,A1
1329,849,Guru Patil,53,1,A1
1330,849,Ajay Kumar,63,1,A2
1331,850,Arjun Iyer,34,1,A1
1332,851,Nasir,64,1,A1
1333,852,Shabbir Iyer,38,1,A1
1334,853,Imran,63,1,A1
1335,853,Anwar Gowda,29,1,A2
1336,855,Sandeep,46,1,A1
1337,855,Srinivas Naik,49,1,A2
1338,855,Iqbal,50,1,A3
1339,855,Dinesh Iyer,65,1,A4
1340,855,Anitha,59,2,A5
1341,856,Harish Nayak,51,1,A1
1342,857,Vani Poojari,26,2,A1
1343,858,Dinesh Desai,51,1,A1
1344,859,Suresh,41,1,A1
1345,859,Dinesh,44,1,A2
1346,859,Geetha,29,2,A3
1347,859,Vishal,40,1,A4
1348,860,Sandeep,58,1,A1
1349,860,Salim,29,1,A2
1350,862,Imran,53,1,A1
1351,864,Manjunath,46,1,A1
1352,866,Shanthi Kumar,25,2,A1
1353,867,Muthu Reddy,56,1,A1
1354,867,Bhavani Poojari,48,2,A2
1355,867,Nirmala,45,2,A3
1356,867,Salim Naidu,41,1,A4
1357,868,Manoj Prasad,20,1,A1
1358,869,Fathima Poojari,37,2,A1
1359,869,Dinesh Naik,62,1,A2
1360,870,Prasad Kumar,18,1,A1
1361,872,Kavitha Kumar,37,2,A1
1362,873,Muthu Desai,47,1,A1
1363,873,Ramesh,37,1,A2
1364,874,Ashok,31,1,A1
1365,875,Yusuf,41,1,A1
1366,875,Vijay,59,1,A2
1367,876,Nirmala Bhat,49,2,A1
1368,877,Prasad,48,1,A1
1369,877,Dinesh Prasad,24,1,A2
1370,878,Guru,45,1,A1
1371,879,Rohit,16,1,A1
1372,879,Nagaraj,55,1,A2
1373,880,Raghu,65,1,A1
1374,881,Ramesh Naik,47,1,A1
1375,882,Arjun Gowda,45,1,A1
1376,883,Girish Rao,50,1,A1
1377,884,Yogesh,45,1,A1
1378,885,Vinod Patil,19,1,A1
1379,885,Shobha,44,2,A2
1380,886,Nagaraj,28,1,A1
1381,887,Shobha,18,2,A1
1382,888,Anand,28,1,A1
1383,889,Ramesh,60,1,A1
1384,889,Altaf Hegde,25,1,A2
1385,890,Ashok Shetty,49,1,A1
1386,891,Girish Achar,56,1,A1
1387,892,Prasad,44,1,A1
1388,893,Latha Poojari,36,2,A1
1389,894,Girish Sheikh,57,1,A1
1390,895,Muthu Achar,28,1,A1
1391,895,Vishal Rao,58,1,A2
1392,896,Manoj Rao,23,1,A1
1393,897,Iqbal Urs,28,1,A1
1394,897,Raghu,36,1,A2
1395,898,Sandeep Bhat,30,1,A1
1396,899,Vishal Urs,20,1,A1
1397,900,Manoj,23,1,A1
1398,902,Sagar Sheikh,50,1,A1
1399,903,Farheen Rai,38,2,A1
1400,903,Ganesh Kumar,19,1,A2
1401,904,Somu,51,1,A1
1402,905,Ramesh Sheikh,41,1,A1
1403,906,Anwar Sheikh,35,1,A1
1404,906,Arjun,43,1,A2
1405,906,Raju Setty,43,1,A3
1406,906,Sagar Kumar,53,1,A4
1407,906,Sagar,27,1,A5
1408,906,Altaf Prasad,50,1,A6
1409,906,Vishal,50,1,A7
1410,906,Manoj Poojari,30,1,A8
1411,907,Ganesh Patil,43,1,A1
1412,909,Manoj Patil,19,1,A1
1413,910,Girija Rao,33,2,A1
1414,911,Kiran,54,1,A1
1415,912,Yusuf,49,1,A1
1416,912,Yogesh,45,1,A2
1417,912,Shabbir Rai,46,1,A3
1418,913,Sunil,47,1,A1
1419,913,Nasir Rao,61,1,A2
1420,914,Sagar,41,1,A1
1421,915,Santosh,59,1,A1
1422,916,Imran,38,1,A1
1423,917,Shabbir,23,1,A1
1424,918,Somu Hegde,55,1,A1
1425,919,Girish Iyer,22,1,A1
1426,919,Manoj Prasad,20,1,A2
1427,920,Muthu Sheikh,39,1,A1
1428,920,Vinod Naidu,35,1,A2
1429,921,Yusuf Iyer,58,1,A1
1430,922,Chandru Urs,25,1,A1
1431,923,Nasir Prasad,19,1,A1
1432,924,Latha Poojari,35,2,A1
1433,925,Dinesh Achar,24,1,A1
1434,926,Ashok Kulkarni,29,1,A1
1435,927,Vishal Iyer,30,1,A1
1436,927,Vishal Naik,29,1,A2
1437,928,Rafiq Shetty,65,1,A1
1438,928,Shabbir,58,1,A2
1439,929,Suresh Hegde,35,1,A1
1440,931,Harish,33,1,A1
1441,932,Srinivas Kulkarni,49,1,A1
1442,933,Imran,61,1,A1
1443,933,Prakash Kumar,64,1,A2
1444,933,Nasir,58,1,A3
1445,933,Anwar Khan,62,1,A4
1446,933,Muthu Desai,42,1,A5
1447,934,Divya,61,2,A1
1448,935,Yogesh Desai,48,1,A1
1449,936,Chandru Hegde,19,1,A1
1450,936,Dinesh Patil,53,1,A2
1451,937,Girish,39,1,A1
1452,938,Manoj,24,1,A1
1453,938,Yogesh,56,1,A2
1454,939,Salim Patil,33,1,A1
1455,939,Vishal Gowda,57,1,A2
1456,939,Vijay,32,1,A3
1457,940,Rafiq Naidu,50,1,A1
1458,941,Kiran,45,1,A1
1459,941,Divya Achar,49,2,A2
1460,942,Anwar,53,1,A1
1461,943,Rafiq,37,1,A1
1462,944,Nasir Sheikh,42,1,A1
1463,946,Nasir,41,1,A1
1464,946,Somu,42,1,A2
1465,947,Altaf,50,1,A1
1466,948,Ganesh Achar,41,1,A1
1467,949,Rafiq,33,1,A1
1468,949,Vijay Reddy,34,1,A2
1469,949,Yusuf,46,1,A3
1470,949,Somu Hegde,36,1,A4
1471,949,Altaf,40,1,A5
1472,949,Ramesh Bhat,51,1,A6
1473,949,Vinod Nayak,34,1,A7
1474,949,Manjunath,31,1,A8
1475,950,Shobha,18,2,A1
1476,950,Vijay Patil,21,1,A2
1477,951,Shankar Patil,48,1,A1
1478,952,Sagar Rao,26,1,A1
1479,953,Srinivas Bhat,54,1,A1
1480,954,Raju,31,1,A1
1481,954,Shanthi,26,2,A2
