ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
617,586,Renuka,18,7,1,6,2
618,587,Manjula Jain,23,4,1,8,2
619,588,Sandeep Pillai,28,3,1,6,1
620,589,Nasir Achari,27,2,2,7,1
621,589,Ayesha,25,3,1,6,3
622,590,Shivu Nayak,55,12,1,3,1
623,591,Nasir Reddy,32,10,2,7,1
624,592,Harish Jain,47,7,1,7,1
625,593,Sujatha Pillai,31,1,1,3,2
626,594,Sarala Gowda,24,14,1,3,2
627,595,Ravi Pujari,53,4,2,6,1
628,596,Ramesh Kabadi,52,17,1,2,1
629,597,Shobha Hegde,18,15,1,3,2
630,598,Vidya Kumar,37,12,1,8,2
631,599,Pushpa Hegde,19,2,1,1,3
632,600,Radha Rai,53,2,1,7,2
633,601,Netravathi Nayak,41,7,1,6,2
634,602,Vishal,47,9,1,1,1
635,603,Ajay Achari,36,1,1,3,1
636,604,Yusuf Rai,46,2,1,3,1
637,605,Rakesh Menon,32,4,2,6,1
638,606,Gurunath Naik,22,2,2,8,1
639,607,Shankar Bandi,29,3,2,5,1
640,608,Basava Nayak,39,12,2,3,1
641,609,Mahesh Jain,47,9,1,1,1
642,610,Uma Desai,56,12,1,3,2
643,611,Praveen Shetty,29,13,1,7,1
644,612,Rajeshwari Naidu,45,10,1,8,2
645,613,Rakesh Nayak,18,3,3,1,1
646,614,Girija Chavan,30,10,1,7,2
647,615,Netravathi Bandi,42,7,1,4,2
648,616,Uma Achari,43,15,1,8,2
649,617,Kamala Naik,73,5,1,2,2
650,618,Nagaraj,39,8,5,1,1
651,619,Halappa Patil,24,5,1,1,1
652,620,Praveen Khan,24,5,1,2,1
653,621,Ganesh,57,7,1,8,1
654,622,Ayesha Sharma,39,12,1,3,2
655,623,Praveen Patil,33,9,1,7,1
656,624,Venkatesh Naik,44,5,5,4,1
657,625,Yusuf Desai,50,18,6,7,1
658,626,Dinesh,53,7,1,8,1
659,627,Sunanda Rai,50,1,1,8,2
660,628,Mahesh Achari,29,4,1,6,1
661,629,Sandeep Chavan,30,1,7,7,1
662,630,Manjunath Desai,39,14,1,1,1
663,631,Chaitra Pujari,45,2,1,7,2
664,632,Vanaja Rao,52,14,1,1,2
665,633,Sowmya Bandi,58,4,1,5,2
666,634,Kamala,37,4,2,1,2
667,635,Yusuf Bandi,45,11,1,2,1
668,636,Manoj Hegde,33,5,1,4,1
669,637,Mallikarjun Jain,18,14,1,2,1
670,637,Lokesh Hegde,49,12,1,6,1
671,638,Suresh Naidu,37,1,1,3,1
672,639,Kamala Poojari,39,4,1,5,2
673,640,Somu Chavan,59,2,1,3,1
674,641,Kavya Menon,58,3,1,6,2
675,642,Altaf Menon,54,4,1,1,1
676,643,Suresh Gowda,26,17,1,3,1
677,644,Renuka Chavan,31,12,1,5,2
678,645,Meena,38,1,1,7,2
679,646,Lokesh Khan,49,2,1,3,1
680,647,Vanaja Patil,40,14,1,7,2
681,648,Basava Shetty,48,18,1,2,1
682,649,Pallavi Jain,48,17,1,3,3
683,650,Kavya Patil,32,5,1,6,2
684,651,Zeenath Kumar,29,1,1,8,2
685,652,Mallikarjun Shetty,18,6,7,1,1
686,653,Sudha Reddy,33,13,1,3,2
687,654,Sowmya Sheikh,40,2,1,4,2
688,655,Basava Achar,36,3,1,2,1
689,656,Vijay Desai,40,7,1,2,1
690,657,Javed Nayak,32,2,1,4,1
691,658,Pushpa Naik,40,4,1,1,2
692,659,Ramesh Rai,41,2,1,5,1
693,660,Chandru,65,11,1,2,1
694,661,Shanthi Reddy,39,2,1,3,2
695,662,Basava,44,17,1,7,1
696,663,Ramesh Rao,50,17,1,7,1
697,664,Rafiq Yadav,39,2,1,7,1
698,664,Vanaja Yadav,41,16,1,3,2
699,665,Dinesh Bandi,32,1,1,1,1
700,666,Prasad Pillai,39,6,1,3,1
701,667,Rekha Nayak,39,5,1,7,2
702,668,Nagaraj Kumar,46,3,1,1,1
703,669,Selvam Gowda,39,11,1,1,1
704,670,Vijay Sheikh,43,14,1,7,1
705,671,Vijay Bhat,41,14,1,8,1
706,672,Roopa,33,6,2,2,2
707,673,Rakesh Khan,36,17,1,4,1
708,674,Siddappa Achari,37,13,2,3,1
709,675,Ganesh Iyer,44,4,1,1,1
710,676,Imran Naik,36,12,1,3,1
711,677,Farida Jain,28,9,2,1,2
712,678,Basavaraj Bandi,47,4,3,4,1
713,679,Pallavi Nayak,37,16,1,7,2
714,680,Dinesh,33,5,1,6,1
715,681,Mary Sheikh,21,12,1,7,2
716,682,Rekha Sharma,33,4,1,2,2
717,683,Chandru Kabadi,51,10,1,2,1
718,684,Sarala Sharma,51,6,1,7,2
719,685,Meena Kulkarni,33,14,1,5,2
720,686,Rajeshwari Shetty,24,5,1,5,2
721,687,Farooq Rao,30,5,1,3,1
722,688,Padma Poojari,28,8,2,2,2
723,689,Girish Bandi,41,4,3,5,1
724,690,Anwar Kabadi,32,11,2,7,1
725,691,Shivakumar Hegde,37,8,1,2,1
726,692,Mallikarjun Bhat,45,4,2,3,1
727,693,Rafiq Kumar,57,17,1,6,1
728,694,Gurunath Naik,38,10,1,6,1
729,695,Vishal Sharma,55,2,1,5,1
730,696,Shivakumar,42,10,1,2,1
731,697,Nasir,48,17,5,3,1
732,698,Devraj Khan,23,10,1,6,1
733,699,Ganesh Urs,33,8,1,7,1
734,700,Iqbal Achari,50,12,2,6,1
735,701,Yashoda,41,14,6,1,2
736,702,Pallavi,51,10,1,1,2
737,702,Sandeep Kumar,45,4,1,7,1
738,703,Chandru Hegde,59,3,1,1,1
739,704,Netravathi Chavan,33,3,2,5,2
740,705,Vanaja Desai,29,9,1,4,2
741,706,Shankar Menon,42,12,1,2,1
742,707,Rafiq Kumar,27,5,1,3,1
743,708,Divya Rao,34,3,1,7,2
744,709,Shivakumar Kabadi,34,14,1,2,1
745,710,Mallikarjun Kabadi,42,4,1,3,1
746,711,Somu Sheikh,43,13,1,4,1
747,712,Rajeshwari Menon,38,6,1,7,2
748,713,Shivu Kumar,32,13,2,5,1
749,714,Imran Pillai,41,14,1,2,1
750,715,Manjunath Bandi,30,12,1,7,1
751,716,Naveen,29,7,2,1,1
752,717,Naveen Khan,24,9,1,1,1
753,718,Ajay Gowda,48,3,1,6,1
754,719,Naveen Bandi,34,1,1,1,1
755,720,Rajeshwari,33,15,2,4,2
756,721,Shankar Naidu,18,13,6,3,1
757,722,Gurunath Kulkarni,23,7,1,2,1
758,723,Chandru,41,4,1,2,1
759,724,Praveen Jain,18,15,1,8,1
760,724,Ganesh Shetty,48,10,1,4,1
761,725,Krishna Naik,57,15,1,3,1
762,726,Krishna Kabadi,35,6,1,7,1
763,727,Gurunath Chavan,48,10,3,8,1
764,728,Rafiq,34,4,1,5,1
765,729,Nagaraj Shetty,23,5,1,1,1
766,730,Prasad Rao,18,12,1,1,1
767,731,Anthony Achari,47,17,1,3,1
768,732,Shivakumar Hegde,26,6,1,4,1
769,733,Imran Iyer,50,7,1,6,1
770,734,Leela Bhat,52,14,1,3,2
771,735,Renuka Bandi,48,1,1,7,2
772,736,Geetha Chavan,36,5,1,3,2
773,737,Puttaraju Sheikh,28,15,1,2,1
774,738,Shivakumar,25,10,1,4,1
775,739,Yusuf Nayak,29,8,1,1,1
776,740,Devraj Yadav,46,5,1,3,1
777,741,Prasad Bhat,40,4,1,7,1
778,742,Sunanda,47,5,1,7,2
779,743,Prasad Poojari,27,10,1,3,1
780,744,Puttaraju Naidu,37,14,1,4,1
781,745,Puttaraju Pillai,46,9,1,7,1
782,746,Netravathi,34,3,1,2,2
783,747,Nasreen Jain,40,3,1,7,2
784,748,Ravi Sheikh,34,2,1,2,1
785,749,Praveen Iyer,36,3,1,2,1
786,750,Kavya Rai,35,17,1,1,2
787,751,Ravi Desai,47,5,1,1,1
788,752,Mary Naik,30,12,3,4,2
789,753,Sujatha Sharma,51,12,1,7,2
790,754,Jyothi Reddy,46,2,1,8,2
791,755,Rakesh,19,2,1,4,1
792,756,Ajay Menon,34,5,1,5,1
793,757,Javed Rai,30,4,1,2,1
794,758,Shankar Jain,18,4,1,1,1
795,758,Nandini Khan,41,3,2,8,2
796,759,Ayesha Gowda,30,14,2,8,2
797,760,Suresh Sharma,42,3,1,1,1
798,761,Padma Hegde,35,11,1,5,2
799,762,Lokesh Patil,41,8,1,2,1
800,763,Mary Yadav,47,5,3,3,2
801,764,Anwar Kabadi,33,1,1,3,1
802,765,Leela Achar,46,16,1,5,2
803,766,Shobha Jain,43,6,1,1,2
804,767,Anitha,48,7,1,8,2
805,768,Farooq Reddy,58,4,1,3,1
806,769,Somu Poojari,30,12,1,1,1
807,770,Anthony Hegde,47,11,1,1,1
808,771,Basava Reddy,31,11,1,6,1
809,772,Nagaraj,50,5,1,6,1
810,773,Sudha,32,7,1,8,2
811,774,Praveen,41,7,1,4,1
812,775,Nasreen Kulkarni,44,4,5,4,2
813,776,Girish Poojari,45,13,2,4,1
814,776,Vijay Shetty,32,12,1,7,1
815,777,Divya Rai,38,4,1,3,2
816,778,Sudha Menon,41,8,1,1,2
817,778,Sowmya Desai,40,13,1,7,2
818,778,Puttaraju Naik,47,18,1,7,1
819,779,Jyothi Yadav,46,4,6,1,2
820,780,Meena Kumar,43,1,1,6,2
821,781,Altaf Achar,36,9,1,8,1
822,782,Leela Jain,41,1,1,3,2
823,782,Prasad Pujari,29,3,4,7,1
824,782,Somu Bandi,46,5,1,8,1
825,783,Halappa Khan,31,2,1,7,1
826,784,Raju Naik,54,9,1,3,1
827,785,Harish Rai,18,10,1,6,1
828,786,Lokesh Poojari,35,7,1,7,1
829,787,Vidya Rao,24,8,2,4,2
830,788,Rafiq Naik,44,13,1,5,1
831,789,Javed Naidu,43,1,1,6,1
832,790,Zeenath Gowda,18,5,2,7,2
833,791,Ravi Yadav,49,1,1,1,1
834,792,Yashoda Poojari,47,9,5,3,2
835,793,Farida Desai,39,2,1,8,2
836,794,Lokesh Sheikh,39,6,1,7,1
837,795,Rafiq Iyer,45,2,1,8,1
838,796,Sunanda Poojari,38,8,2,1,2
839,797,Nasreen Jain,22,12,7,1,2
840,798,Salim Yadav,38,15,2,2,1
841,799,Sandeep Desai,36,15,1,5,1
842,800,Halappa,55,4,1,3,1
843,801,Shankar Pujari,49,7,2,6,1
844,802,Shankar Urs,22,13,1,7,1
845,803,Javed,30,3,1,7,1
846,804,Ramesh Rai,38,18,1,2,1
847,805,Devraj,49,9,1,2,1
848,806,Mahesh Bandi,42,14,1,1,1
849,807,Puttaraju,65,13,4,7,1
850,808,Renuka Kulkarni,47,13,1,1,2
851,808,Somu Naidu,35,12,1,7,1
852,809,Guru Reddy,19,6,1,7,1
853,810,Radha Naidu,47,12,1,6,2
854,811,Ayesha Kumar,43,13,1,3,2
855,812,Savitri Hegde,39,13,3,1,2
856,813,Lakshmi Patil,39,12,1,5,2
857,814,Harish Achari,30,4,1,6,1
858,815,Javed Urs,25,1,1,4,1
859,816,Zeenath Sharma,18,10,1,7,2
860,817,Selvam Desai,32,1,1,6,1
861,818,Mallikarjun Desai,27,5,1,1,1
862,819,Anthony Bandi,37,4,1,4,1
863,820,Nandini Urs,52,16,1,4,2
864,821,Ramesh Naik,52,8,2,5,1
865,822,Mahesh Yadav,42,10,1,4,1
866,823,Rakesh Bandi,19,5,1,6,1
867,824,Nagaraj Kumar,25,5,1,5,1
868,825,Anthony Chavan,39,6,1,8,1
869,826,Lakshmi Kumar,24,17,1,4,2
870,827,Basavaraj Bhat,39,5,3,5,1
871,828,Sandeep Rao,44,18,1,4,1
872,829,Rakesh Khan,47,15,2,1,1
873,830,Vishal Desai,46,8,1,8,1
874,831,Salim Kumar,28,12,1,4,1
875,832,Salim Achari,26,5,2,3,1
876,833,Zeenath Chavan,26,2,1,1,2
877,834,Vidya Kulkarni,34,17,1,7,2
878,835,Gurunath Sharma,34,1,1,4,1
879,835,Roopa Sheikh,49,8,1,4,2
880,836,Chandru Achar,18,5,1,1,1
881,837,Manjunath,43,2,1,1,1
882,838,Vijay,42,17,1,6,1
883,839,Ajay Nayak,36,15,1,2,1
884,840,Devraj Patil,66,17,1,2,1
885,841,Nasir Sheikh,39,8,1,1,1
886,842,Mary Iyer,36,6,2,4,2
887,843,Mallikarjun Achari,38,17,1,1,1
888,844,Renuka Naidu,67,1,3,4,2
889,845,Girija Kabadi,27,7,1,6,2
890,846,Krishna Kabadi,26,2,1,2,1
891,847,Shivakumar Nayak,18,11,1,6,1
892,848,Ravi Khan,18,11,1,1,1
893,849,Kavya Sharma,33,5,1,7,2
894,850,Puttaraju Kulkarni,24,5,2,7,1
895,851,Channabasappa Achar,46,3,1,7,1
896,852,Kamala Kabadi,46,9,1,6,2
897,853,Girish,19,9,1,8,1
898,854,Altaf Shetty,38,3,1,6,1
899,855,Anwar,41,4,1,2,1
900,856,Shobha Achar,41,18,1,4,2
901,857,Rafiq,21,10,2,3,1
902,858,Vishal Hegde,45,7,1,1,1
903,859,Venkatesh Nayak,45,1,1,1,1
904,860,Nasreen Khan,38,4,1,2,2
905,861,Yusuf Achar,23,4,1,1,1
906,862,Nagaraj Rao,28,13,3,7,1
907,863,Netravathi Kulkarni,41,1,1,7,2
908,864,Iqbal,40,9,1,1,1
909,865,Raju Pujari,38,9,1,1,1
910,866,Renuka Nayak,29,10,1,1,2
911,867,Naveen,34,12,1,4,1
912,868,Venkatesh Pujari,35,6,1,7,1
913,869,Halappa Chavan,38,14,1,1,1
914,870,Girish Rao,27,9,1,1,1
915,871,Divya Reddy,54,3,1,1,2
916,872,Bhagya Nayak,35,14,1,3,2
917,873,Naveen Achari,49,15,1,6,1
918,874,Yusuf Kabadi,30,4,1,1,1
919,875,Savitri,28,2,1,5,3
920,876,Nasir Poojari,49,3,2,6,1
921,877,Anwar Naidu,52,1,1,3,1
922,878,Somu Sheikh,18,5,1,1,1
923,879,Renuka Sharma,36,14,1,1,2
924,880,Uma Chavan,32,4,1,5,2
925,881,Ajay Rai,31,2,1,5,1
926,882,Shanthi Pujari,30,1,1,7,2
927,883,Chandru Naidu,32,11,1,4,1
928,884,Rakesh Reddy,48,3,1,7,1
929,885,Raju Khan,43,1,1,2,1
930,886,Basavaraj Pujari,30,5,1,3,1
931,887,Altaf Naidu,29,1,2,2,1
932,888,Manjunath Khan,41,3,1,3,1
933,889,Shankar Poojari,37,14,1,5,1
934,890,Rajeshwari Achar,18,12,1,3,2
935,891,Sunanda Achar,23,12,1,3,2
936,891,Javed Sheikh,40,7,1,7,1
937,891,Bhagya Desai,35,12,1,1,2
938,892,Girish Jain,45,2,3,1,1
939,893,Radha Iyer,33,12,1,3,2
940,894,Mary Nayak,26,8,1,8,2
941,895,Raju Patil,48,7,1,8,1
942,896,Vijay,42,8,1,6,1
943,897,Prasad Patil,36,10,1,1,1
944,898,Venkatesh Kulkarni,46,2,1,7,1
945,899,Pushpa Reddy,29,10,1,4,2
946,900,Imran Gowda,58,3,7,3,1
947,901,Ramesh Khan,25,6,1,1,1
948,902,Kamala Menon,32,12,1,7,2
949,903,Anwar Pillai,27,10,1,1,1
950,904,Vijay Chavan,42,7,1,1,1
951,905,Vanaja Bandi,18,1,1,7,2
952,906,Anthony Rai,25,6,1,6,1
953,907,Javed Reddy,36,2,2,3,1
954,908,Prasad,39,10,1,3,1
955,909,Vijay Achar,32,2,1,1,1
956,910,Altaf Urs,33,3,1,7,1
957,911,Nagaraj Achari,20,10,1,6,1
958,912,Nagaraj Bandi,35,3,1,8,1
959,913,Nasir Nayak,45,1,3,1,1
960,914,Lakshmi,21,7,2,3,2
961,915,Mallikarjun Iyer,44,5,1,3,1
962,916,Rafiq Yadav,43,13,1,3,1
963,917,Shivu Shetty,43,7,7,7,1
964,918,Yashoda Chavan,37,11,1,8,2
965,919,Harish Menon,28,7,1,5,1
966,920,Harish Rao,59,9,6,2,1
967,921,Vidya Iyer,38,1,1,2,2
968,922,Basavaraj Pillai,21,9,3,6,1
969,923,Lokesh Rai,18,10,1,1,1
970,924,Ramesh Rai,33,15,1,2,1
971,925,Yashoda Rao,32,1,2,1,2
972,926,Sowmya Kumar,49,2,1,7,2
973,927,Manjunath Hegde,30,4,1,2,1
974,928,Harish Jain,55,12,1,8,1
975,929,Iqbal Pujari,36,13,1,1,1
976,930,Vidya Kumar,18,8,1,3,2
977,931,Praveen Desai,28,3,2,1,1
978,932,Savitri Khan,54,6,1,7,2
979,933,Rakesh,66,2,3,1,1
980,934,Kamala Shetty,18,9,1,1,2
981,935,Ramesh Rai,48,11,1,6,1
982,936,Shankar Sheikh,32,9,3,7,1
983,937,Girija Naik,42,15,2,1,2
984,938,Malati Yadav,37,14,1,6,2
985,939,Pallavi,18,13,1,1,2
986,940,Chaitra Kabadi,28,7,1,7,2
987,941,Manoj Naidu,41,2,1,4,1
988,942,Somu Rai,44,12,1,1,1
989,943,Zeenath Pujari,51,1,1,1,2
990,943,Nasir Shetty,48,7,1,1,1
991,944,Sunanda Rai,49,1,1,8,2
992,945,Shanthi Pujari,46,6,1,7,2
993,946,Savitri Patil,18,14,1,1,2
994,946,Farida Sharma,18,16,1,1,2
995,946,Basava Sheikh,26,10,1,3,1
996,947,Uma,50,5,1,7,3
997,948,Ravi Pillai,34,6,3,8,1
998,949,Meena Poojari,34,9,1,7,2
999,949,Malati,32,13,7,8,2
1000,950,Anitha Bhat,38,4,1,7,2
1001,951,Halappa Achar,52,15,1,2,1
1002,952,Puttaraju Kumar,61,16,1,4,1
1003,953,Farooq Bandi,41,5,2,7,1
1004,954,Padma Iyer,35,13,1,1,2
1005,955,Javed Reddy,37,5,2,8,1
1006,956,Nagaraj Reddy,32,14,5,2,1
1007,957,Mary Pujari,33,1,2,2,2
1008,958,Farooq Hegde,34,2,1,7,1
1009,959,Sudha Poojari,19,4,2,4,2
1010,960,Manoj Patil,37,1,1,1,1
1011,961,Rekha Rai,56,14,1,2,2
1012,962,Lakshmi Bhat,28,5,1,4,2
1013,963,Prasad Poojari,32,11,1,1,1
1014,964,Divya Menon,64,4,1,4,2
1015,965,Ajay Achari,37,1,1,4,1
1016,966,Sowmya Iyer,18,10,1,1,3
1017,967,Nagaraj,27,6,1,6,1
1018,968,Krishna Menon,36,9,1,7,1
1019,969,Pallavi Jain,42,9,1,1,3
1020,970,Lokesh Rao,27,3,1,8,1
1021,971,Meena Naidu,18,11,1,1,2
1022,972,Rajeshwari Kabadi,73,11,1,7,2
1023,973,Prasad Naik,18,10,1,1,1
1024,974,Ravi Achar,32,8,1,1,1
1025,975,Vijay,37,1,1,2,1
1026,976,Puttaraju,58,4,3,4,1
1027,976,Rajeshwari Naik,27,15,7,5,2
1028,977,Sudha Reddy,38,2,2,1,2
1029,978,Rakesh Kumar,36,8,1,5,1
1030,979,Anthony Menon,25,2,1,5,1
1031,980,Shobha Naik,25,9,1,1,2
1032,981,Nasir Sheikh,19,1,1,1,1
1033,981,Prasad Desai,30,4,2,2,1
1034,982,Farooq Kulkarni,46,12,1,4,1
1035,983,Chandru,28,4,1,1,1
1036,984,Gurunath Urs,50,13,1,7,1
1037,985,Farida Kumar,36,11,1,1,2
1038,986,Salim Urs,56,11,1,5,1
1039,987,Mahesh Rao,31,7,1,8,1
1040,988,Pallavi Iyer,66,12,2,5,2
1041,989,Manjunath Rai,46,16,1,1,1
1042,990,Mary Rao,42,11,1,4,2
1043,991,Selvam Pillai,50,7,1,8,1
1044,992,Sujatha Rai,38,9,4,6,2
1045,993,Farooq Urs,45,17,1,3,1
1046,994,Shankar Bhat,25,14,2,2,1
1047,995,Ganesh Naik,18,16,3,4,1
1048,996,Renuka Rai,54,5,1,3,2
1049,997,Salim Urs,50,3,1,7,1
1050,998,Chaitra Yadav,38,4,1,3,2
1051,999,Rajeshwari Kulkarni,55,6,1,7,2
1052,1000,Shobha,36,4,1,3,2
1053,1001,Puttaraju Shetty,71,2,1,4,1
1054,1002,Gurunath Sharma,29,5,1,7,1
1055,1003,Naveen Kumar,45,12,1,6,1
1056,1004,Chaitra Poojari,49,4,1,3,2
1057,1005,Kavya Bandi,45,11,1,3,2
1058,1006,Meena Rao,44,9,1,7,2
1059,1007,Vishal Rai,36,2,1,1,1
1060,1008,Siddappa Chavan,45,17,1,3,1
1061,1009,Nagaraj Gowda,19,11,1,7,1
1062,1010,Puttaraju Reddy,59,4,1,5,1
1063,1011,Chandru Poojari,51,11,1,1,1
1064,1012,Sunanda Urs,49,4,1,5,2
1065,1013,Harish Kulkarni,68,14,2,1,1
1066,1014,Mallikarjun Poojari,46,12,6,1,1
1067,1015,Selvam Menon,37,14,2,8,1
1068,1016,Imran,62,6,1,4,1
1069,1017,Lakshmi Menon,47,17,1,8,2
1070,1018,Vanaja Jain,35,7,1,3,2
1071,1019,Raju Gowda,38,8,1,1,1
1072,1020,Devraj Rao,38,4,2,2,1
1073,1021,Farooq,38,2,2,8,1
1074,1022,Jyothi Reddy,41,7,1,3,2
1075,1023,Manjunath Sharma,19,5,1,3,1
1076,1024,Kamala Gowda,32,3,5,4,2
1077,1025,Sunanda,37,10,2,5,2
1078,1025,Iqbal Gowda,26,3,1,7,1
1079,1026,Salim Urs,46,7,1,7,1
1080,1027,Salim Poojari,49,1,1,1,1
1081,1028,Prasad Iyer,38,17,1,4,1
1082,1029,Yashoda,64,5,1,1,2
1083,1030,Mary Desai,34,9,1,1,2
1084,1031,Suresh Desai,66,3,1,4,1
1085,1032,Suresh Sheikh,55,9,1,7,1
1086,1033,Devraj Iyer,44,2,2,1,1
1087,1034,Lokesh Khan,46,14,2,1,1
1088,1035,Naveen Poojari,29,5,1,1,1
1089,1036,Sudha Naidu,28,3,1,7,2
1090,1037,Manoj Kulkarni,42,4,1,3,1
1091,1038,Sarala Jain,44,10,1,3,2
1092,1039,Shanthi Kulkarni,35,8,3,2,2
1093,1040,Kavya Urs,32,11,1,7,3
1094,1041,Jyothi Bhat,49,7,1,4,2
1095,1042,Rakesh Rao,21,12,1,2,1
1096,1043,Geetha Shetty,29,17,2,1,3
1097,1044,Mary Kumar,45,16,1,1,2
1098,1045,Anitha Menon,24,2,1,6,2
1099,1046,Naveen Desai,22,3,1,1,1
1100,1047,Venkatesh Naidu,40,7,1,4,1
1101,1048,Salim Achari,36,2,1,5,1
1102,1049,Vijay,36,13,1,7,1
1103,1050,Leela Menon,41,4,1,3,2
1104,1051,Farida Sheikh,65,5,2,8,2
1105,1052,Basava Nayak,30,5,1,3,1
1106,1053,Naveen,27,9,2,1,1
1107,1054,Prasad Achar,38,8,1,1,1
1108,1055,Leela,27,18,1,1,2
1109,1056,Mahesh Patil,27,5,1,1,1
1110,1057,Javed Rao,37,13,1,5,1
1111,1058,Basavaraj Kumar,35,9,3,2,1
1112,1059,Sowmya Naidu,33,18,1,8,2
1113,1060,Channabasappa Achari,44,9,3,1,1
1114,1061,Jyothi Pujari,45,9,3,4,2
1115,1062,Ganesh Jain,29,13,2,4,1
1116,1062,Vijay Naidu,60,1,1,3,1
1117,1063,Bhagya Shetty,58,6,2,8,2
1118,1064,Girish Patil,35,5,1,6,1
1119,1064,Devraj Nayak,25,7,1,7,1
1120,1065,Lokesh,50,12,1,4,1
1121,1066,Raju Patil,43,14,1,3,1
1122,1067,Rafiq,31,3,1,8,1
1123,1068,Krishna Nayak,29,3,1,1,1
1124,1069,Yusuf Reddy,51,4,1,5,1
1125,1070,Savitri Shetty,39,1,1,3,2
1126,1071,Ajay,46,5,1,6,1
1127,1072,Puttaraju Naidu,40,15,1,7,1
1128,1073,Venkatesh Bhat,33,11,1,6,1
1129,1074,Girija Bhat,41,1,1,5,2
1130,1075,Uma,22,15,3,4,3
1131,1076,Ayesha Pillai,51,13,1,3,2
1132,1077,Somu Reddy,38,6,1,1,1
1133,1077,Mahesh Reddy,53,1,2,1,1
1134,1078,Vishal Chavan,35,18,1,3,1
1135,1079,Gurunath Khan,43,3,1,4,1
1136,1080,Nasreen Menon,49,9,2,7,2
1137,1081,Meena,65,2,1,5,2
1138,1081,Harish Naik,40,13,1,7,1
1139,1081,Channabasappa Patil,55,17,1,7,1
1140,1082,Farida,53,5,1,2,2
1141,1083,Venkatesh Achar,48,1,1,3,1
1142,1084,Yashoda Naidu,30,17,7,2,2
1143,1085,Lokesh Rai,42,2,1,8,1
1144,1085,Shivakumar Iyer,23,3,1,1,1
1145,1086,Krishna Chavan,57,3,1,1,1
1146,1087,Channabasappa Achar,26,9,1,8,1
1147,1088,Salim Hegde,24,3,1,2,1
1148,1089,Girija Yadav,22,1,1,1,2
1149,1090,Meena,43,2,1,1,2
1150,1091,Pushpa Shetty,35,13,1,4,2
1151,1092,Venkatesh Nayak,29,3,1,8,1
1152,1093,Sudha,28,5,1,8,2
1153,1094,Siddappa Khan,49,7,1,7,1
1154,1095,Somu,49,2,1,6,1
1155,1096,Selvam Urs,33,7,1,3,1
1156,1097,Nandini Yadav,21,14,1,8,2
1157,1098,Sunanda Achari,43,6,1,5,2
1158,1099,Naveen Iyer,56,3,1,7,1
1159,1100,Basavaraj Gowda,29,13,1,8,1
1160,1101,Anwar Iyer,32,12,1,1,1
1161,1102,Channabasappa Achar,37,4,1,7,1
1162,1103,Raju Reddy,39,7,1,2,1
1163,1104,Sarala Chavan,20,4,1,1,2
1164,1105,Altaf Kulkarni,47,6,1,5,1
1165,1106,Nasir Jain,36,6,1,8,1
1166,1107,Siddappa,37,10,1,1,1
1167,1108,Roopa Urs,25,4,1,3,2
1168,1109,Lokesh Kulkarni,46,14,3,1,1
1169,1110,Mary,29,6,1,1,2
1170,1111,Mallikarjun Khan,54,11,1,7,1
1171,1112,Shivu,30,13,1,1,1
1172,1113,Guru Kumar,52,12,2,8,1
1173,1114,Vishal Sheikh,22,17,1,6,1
1174,1115,Manoj Urs,29,8,2,5,1
1175,1116,Prasad,29,10,1,3,1
1176,1117,Rakesh Rao,38,14,1,2,1
1177,1118,Devraj,56,5,1,5,1
1178,1119,Prasad Naidu,57,11,3,4,1
1179,1120,Naveen Sheikh,51,4,1,4,1
1180,1121,Praveen,39,6,1,4,1
1181,1122,Altaf Rai,26,6,1,3,1
1182,1123,Chandru Kulkarni,22,11,1,8,1
1183,1124,Basavaraj Sheikh,43,3,1,6,1
1184,1125,Salim Menon,40,4,1,7,1
1185,1126,Ravi Achar,49,11,1,2,1
1186,1127,Shivakumar Naidu,45,3,2,1,1
1187,1128,Suresh,62,3,1,1,1
1188,1129,Ganesh Sheikh,34,7,1,1,1
1189,1130,Farooq Naidu,38,2,1,3,1
1190,1131,Mallikarjun Shetty,18,4,1,7,1
1191,1132,Siddappa Jain,53,7,1,4,1
1192,1133,Venkatesh Yadav,20,18,1,1,1
1193,1134,Nasreen Pillai,60,5,1,2,2
1194,1135,Iqbal Sharma,52,7,1,6,1
1195,1136,Venkatesh Gowda,36,7,1,5,1
1196,1137,Mahesh Achar,41,7,1,4,1
1197,1138,Renuka Naidu,34,13,1,1,2
1198,1139,Nagaraj Achar,47,6,1,1,1
1199,1140,Manoj Rao,27,2,1,2,1
1200,1141,Rakesh Poojari,20,3,1,3,1
1201,1141,Netravathi Patil,43,4,1,2,2
1202,1141,Shankar Achari,36,8,1,1,1
1203,1142,Shivu Poojari,22,8,1,7,1
1204,1143,Iqbal Rao,31,16,1,4,1
1205,1144,Venkatesh Khan,18,6,1,5,1
1206,1145,Devraj Pujari,27,8,1,2,1
1207,1146,Krishna Hegde,46,6,1,1,1
1208,1147,Radha Kabadi,18,4,1,3,2
1209,1148,Malati Rai,33,8,4,1,2
1210,1149,Sowmya Poojari,24,11,3,7,2
1211,1150,Prasad,33,2,1,4,1
1212,1151,Nagaraj Poojari,34,5,6,7,1
1213,1152,Dinesh Jain,34,2,1,1,1
1214,1153,Devraj Bhat,32,3,1,2,1
1215,1154,Girish Patil,21,6,2,1,1
